country,product,quantity,price
ZA,product-1055,648,30.90
MA,product-1056,974,6.07
MA,product-1057,582,16.11
NG,product-1058,926,76.06
NG,product-1059,678,38.63
GH,product-1060,379,67.73
ZA,product-1061,778,19.30
KE,product-1062,758,81.42
KE,product-1063,414,96.53
KE,product-1064,572,38.53
GH,product-1065,137,25.25
KE,product-1066,597,31.03
GH,product-1067,575,76.58
MA,product-1068,11,2.81
ZA,product-1069,725,94.94
MA,product-1070,636,22.76
KE,product-1071,522,82.57
NG,product-1072,192,56.75
MA,product-1073,607,62.43
NG,product-1074,845,30.74
MA,product-1075,491,39.44
NG,product-1076,991,43.20
GH,product-1077,846,81.96
KE,product-1078,315,87.98
GH,product-1079,278,55.54
ZA,product-1080,998,91.69
NG,product-1081,885,1.49
KE,product-1082,331,32.20
GH,product-1083,365,52.73
GH,product-1084,452,5.12
ZA,product-1085,294,45.12
GH,product-1086,748,9.87
KE,product-1087,314,90.79
ZA,product-1088,261,47.07
NG,product-1089,373,86.49
ZA,product-1090,309,54.44
NG,product-1091,553,93.55
GH,product-1092,270,25.36
KE,product-1093,384,2.65
NG,product-1094,44,41.43
MA,product-1095,94,5.37
NG,product-1096,849,98.33
NG,product-1097,44,69.84
NG,product-1098,196,35.02
ZA,product-1099,602,61.84
GH,product-1100,548,65.70
GH,product-1101,632,71.97
KE,product-1102,386,69.00
ZA,product-1103,322,37.73
KE,product-1104,263,0.63
KE,product-1105,161,54.96
GH,product-1106,483,68.53
MA,product-1107,468,46.61
MA,product-1108,86,41.05
ZA,product-1109,248,41.40
MA,product-1110,121,56.73
KE,product-1111,103,88.73
KE,product-1112,507,66.71
MA,product-1113,289,7.57
ZA,product-1114,173,71.97
NG,product-1115,627,90.81
ZA,product-1116,463,88.38
ZA,product-1117,126,38.04
GH,product-1118,266,86.07
MA,product-1119,271,1.64
NG,product-1120,940,19.14
NG,product-1121,277,73.67
MA,product-1122,604,93.18
GH,product-1123,957,74.83
KE,product-1124,546,3.12
GH,product-1125,614,84.49
KE,product-1126,873,29.39
MA,product-1127,470,57.05
KE,product-1128,183,25.58
ZA,product-1129,137,32.85
ZA,product-1130,319,47.24
ZA,product-1131,862,39.84
ZA,product-1132,621,23.34
NG,product-1133,987,67.08
ZA,product-1134,944,48.31
NG,product-1135,537,1.81
MA,product-1136,971,57.27
MA,product-1137,534,36.30
ZA,product-1138,828,99.48
MA,product-1139,179,64.50
ZA,product-1140,489,59.97
NG,product-1141,528,11.52
ZA,product-1142,797,65.43
ZA,product-1143,4,48.42
GH,product-1144,910,83.50
ZA,product-1145,327,66.10
MA,product-1146,449,25.03
NG,product-1147,389,1.22
ZA,product-1148,615,42.71
KE,product-1149,4,24.71
ZA,product-1150,285,75.62
MA,product-1151,420,64.50
MA,product-1152,578,17.44
GH,product-1153,637,92.01
GH,product-1154,347,71.08
ZA,product-1155,439,72.22
ZA,product-1156,176,81.05
MA,product-1157,159,43.52
MA,product-1158,556,60.48
GH,product-1159,480,55.81
KE,product-1160,413,17.66
ZA,product-1161,577,53.46
NG,product-1162,76,21.76
MA,product-1163,880,15.78
KE,product-1164,945,2.42
NG,product-1165,648,50.98
GH,product-1166,515,29.66
KE,product-1167,639,11.08
MA,product-1168,174,67.70
ZA,product-1169,553,77.21
NG,product-1170,899,67.21
KE,product-1171,70,95.85
KE,product-1172,701,66.99
KE,product-1173,262,85.05
GH,product-1174,278,84.29
ZA,product-1175,444,48.68
GH,product-1176,609,63.48
KE,product-1177,992,23.75
ZA,product-1178,942,11.17
MA,product-1179,20,67.22
MA,product-1180,717,65.47
MA,product-1181,309,41.32
GH,product-1182,619,55.30
MA,product-1183,799,11.87
ZA,product-1184,994,92.81
KE,product-1185,87,8.16
MA,product-1186,945,72.54
GH,product-1187,977,89.51
NG,product-1188,500,5.79
NG,product-1189,889,66.21
NG,product-1190,998,63.21
ZA,product-1191,416,24.16
ZA,product-1192,24,76.12
GH,product-1193,984,0.03
ZA,product-1194,91,72.13
KE,product-1195,471,26.10
NG,product-1196,876,98.76
NG,product-1197,933,73.79
NG,product-1198,487,66.72
NG,product-1199,500,47.13
GH,product-1200,350,70.44
GH,product-1201,385,10.62
MA,product-1202,19,7.96
NG,product-1203,160,68.14
KE,product-1204,276,82.05
GH,product-1205,539,89.18
KE,product-1206,158,37.46
GH,product-1207,94,53.49
ZA,product-1208,817,68.92
MA,product-1209,729,41.91
MA,product-1210,187,41.25
ZA,product-1211,353,56.83
KE,product-1212,539,9.67
ZA,product-1213,152,21.87
MA,product-1214,81,56.12
MA,product-1215,852,31.67
ZA,product-1216,375,3.24
KE,product-1217,788,25.55
KE,product-1218,412,62.15
ZA,product-1219,465,34.10
NG,product-1220,762,24.19
GH,product-1221,302,3.51
MA,product-1222,649,36.92
GH,product-1223,373,42.26
ZA,product-1224,181,22.45
ZA,product-1225,970,0.64
KE,product-1226,856,16.05
GH,product-1227,662,91.20
ZA,product-1228,114,66.91
KE,product-1229,468,11.40
GH,product-1230,493,52.53
KE,product-1231,551,61.14
MA,product-1232,199,97.11
GH,product-1233,738,88.49
ZA,product-1234,843,96.24
GH,product-1235,359,21.19
GH,product-1236,832,44.10
MA,product-1237,510,55.02
ZA,product-1238,524,87.63
ZA,product-1239,527,96.49
NG,product-1240,789,14.08
NG,product-1241,750,68.73
MA,product-1242,646,31.07
NG,product-1243,323,39.17
NG,product-1244,253,45.49
KE,product-1245,765,94.55
ZA,product-1246,679,85.87
MA,product-1247,311,42.26
ZA,product-1248,104,4.17
NG,product-1249,340,30.67
NG,product-1250,326,11.41
ZA,product-1251,638,49.67
KE,product-1252,601,59.98
KE,product-1253,599,38.34
KE,product-1254,802,84.11
ZA,product-1255,292,21.99
GH,product-1256,402,2.86
NG,product-1257,79,90.85
GH,product-1258,936,56.70
ZA,product-1259,829,37.50
KE,product-1260,390,22.91
NG,product-1261,67,45.45
NG,product-1262,46,81.72
MA,product-1263,484,56.89
GH,product-1264,735,28.78
GH,product-1265,87,0.70
MA,product-1266,91,36.05
MA,product-1267,364,74.18
GH,product-1268,810,94.06
ZA,product-1269,244,18.43
ZA,product-1270,891,13.71
GH,product-1271,926,15.27
NG,product-1272,340,89.48
MA,product-1273,320,49.12
KE,product-1274,992,35.03
KE,product-1275,716,89.33
MA,product-1276,655,25.91
MA,product-1277,317,79.73
ZA,product-1278,377,34.73
MA,product-1279,998,59.73
KE,product-1280,702,43.95
KE,product-1281,850,19.04
NG,product-1282,133,16.69
ZA,product-1283,342,28.78
KE,product-1284,145,70.84
ZA,product-1285,840,45.22
GH,product-1286,850,43.96
NG,product-1287,469,96.30
KE,product-1288,288,58.02
KE,product-1289,226,55.25
GH,product-1290,563,36.03
ZA,product-1291,296,11.68
GH,product-1292,558,90.98
ZA,product-1293,172,74.82
KE,product-1294,142,88.68
NG,product-1295,461,6.98
KE,product-1296,212,40.70
ZA,product-1297,606,86.26
MA,product-1298,33,39.98
GH,product-1299,715,26.18
NG,product-1300,733,30.99
GH,product-1301,915,44.94
MA,product-1302,97,18.63
KE,product-1303,731,31.84
MA,product-1304,545,82.44
GH,product-1305,906,11.72
GH,product-1306,953,83.62
KE,product-1307,834,14.08
GH,product-1308,654,86.98
GH,product-1309,170,36.76
ZA,product-1310,270,29.05
NG,product-1311,463,18.32
ZA,product-1312,441,6.99
NG,product-1313,206,94.16
MA,product-1314,446,89.45
ZA,product-1315,666,92.94
ZA,product-1316,786,34.45
KE,product-1317,84,91.74
MA,product-1318,858,40.46
MA,product-1319,828,98.05
GH,product-1320,261,71.86
MA,product-1321,53,11.86
MA,product-1322,217,3.33
GH,product-1323,227,92.19
KE,product-1324,787,68.24
MA,product-1325,278,2.07
GH,product-1326,302,64.80
NG,product-1327,838,58.06
GH,product-1328,563,85.70
MA,product-1329,587,46.48
NG,product-1330,350,34.02
MA,product-1331,850,25.90
GH,product-1332,878,19.91
KE,product-1333,147,11.53
ZA,product-1334,834,22.75
GH,product-1335,233,96.94
KE,product-1336,125,8.99
GH,product-1337,683,78.48
NG,product-1338,222,3.90
GH,product-1339,181,60.16
KE,product-1340,848,99.76
ZA,product-1341,50,88.16
MA,product-1342,619,80.52
KE,product-1343,962,93.15
KE,product-1344,880,43.68
NG,product-1345,227,22.45
KE,product-1346,738,59.74
ZA,product-1347,3,3.10
KE,product-1348,585,3.58
NG,product-1349,741,27.92
ZA,product-1350,705,49.36
MA,product-1351,369,41.12
ZA,product-1352,693,31.12
MA,product-1353,803,61.25
MA,product-1354,612,75.36
KE,product-1355,735,40.24
ZA,product-1356,449,25.34
GH,product-1357,14,13.20
MA,product-1358,808,12.77
MA,product-1359,692,29.49
NG,product-1360,659,71.49
GH,product-1361,387,56.88
ZA,product-1362,282,75.00
GH,product-1363,24,56.81
NG,product-1364,485,21.97
KE,product-1365,298,85.32
NG,product-1366,981,98.48
ZA,product-1367,631,11.17
KE,product-1368,65,11.14
KE,product-1369,3,64.72
MA,product-1370,827,54.33
MA,product-1371,696,78.19
GH,product-1372,338,64.99
ZA,product-1373,959,28.66
NG,product-1374,529,32.08
KE,product-1375,554,27.08
MA,product-1376,117,54.14
GH,product-1377,761,3.21
MA,product-1378,24,94.67
ZA,product-1379,478,58.24
ZA,product-1380,761,25.55
MA,product-1381,615,66.51
KE,product-1382,649,76.46
NG,product-1383,741,57.00
MA,product-1384,892,32.57
KE,product-1385,725,69.46
GH,product-1386,477,58.34
KE,product-1387,146,83.63
GH,product-1388,791,37.47
GH,product-1389,464,8.13
GH,product-1390,268,31.57
MA,product-1391,460,62.29
NG,product-1392,380,80.56
KE,product-1393,515,7.90
ZA,product-1394,650,45.16
NG,product-1395,11,24.23
NG,product-1396,42,71.83
ZA,product-1397,354,27.07
KE,product-1398,440,54.47
GH,product-1399,428,19.55
MA,product-1400,100,88.83
NG,product-1401,883,58.64
KE,product-1402,524,46.06
KE,product-1403,625,25.50
NG,product-1404,717,26.28
KE,product-1405,636,51.13
KE,product-1406,296,14.91
NG,product-1407,362,9.38
GH,product-1408,194,79.84
GH,product-1409,585,46.57
NG,product-1410,56,75.03
MA,product-1411,320,83.86
GH,product-1412,878,51.33
MA,product-1413,496,26.62
GH,product-1414,658,14.29
ZA,product-1415,154,45.41
NG,product-1416,864,23.61
ZA,product-1417,88,83.69
GH,product-1418,548,3.97
GH,product-1419,665,72.62
ZA,product-1420,726,87.90
KE,product-1421,266,25.74
GH,product-1422,315,66.86
GH,product-1423,973,95.43
NG,product-1424,851,14.54
KE,product-1425,567,71.49
ZA,product-1426,610,76.87
ZA,product-1427,853,5.92
GH,product-1428,408,69.68
MA,product-1429,28,34.93
ZA,product-1430,531,29.65
KE,product-1431,69,59.40
GH,product-1432,343,21.30
NG,product-1433,641,80.82
KE,product-1434,784,42.93
NG,product-1435,367,26.37
MA,product-1436,142,90.17
NG,product-1437,446,62.11
NG,product-1438,671,63.31
GH,product-1439,498,23.85
KE,product-1440,224,63.15
KE,product-1441,478,63.60
ZA,product-1442,20,52.68
NG,product-1443,505,62.00
KE,product-1444,561,23.77
NG,product-1445,301,67.52
GH,product-1446,278,55.69
KE,product-1447,572,85.29
MA,product-1448,705,45.06
KE,product-1449,122,19.67
NG,product-1450,158,94.01
GH,product-1451,229,77.41
GH,product-1452,590,79.40
GH,product-1453,214,0.10
KE,product-1454,170,78.74
KE,product-1455,482,30.83
MA,product-1456,681,90.50
GH,product-1457,359,50.45
KE,product-1458,928,69.56
ZA,product-1459,26,5.91
GH,product-1460,527,74.01
NG,product-1461,325,94.29
MA,product-1462,147,70.58
GH,product-1463,403,49.71
KE,product-1464,704,35.60
GH,product-1465,676,82.01
MA,product-1466,860,89.33
GH,product-1467,402,8.32
NG,product-1468,135,1.63
NG,product-1469,454,86.86
GH,product-1470,768,70.14
GH,product-1471,376,87.97
KE,product-1472,231,91.14
GH,product-1473,814,54.83
GH,product-1474,923,18.99
MA,product-1475,83,24.10
GH,product-1476,761,4.80
MA,product-1477,939,59.11
GH,product-1478,5,63.34
ZA,product-1479,372,21.96
ZA,product-1480,276,16.05
ZA,product-1481,986,97.53
NG,product-1482,317,93.48
ZA,product-1483,882,67.49
MA,product-1484,264,24.06
GH,product-1485,425,47.42
ZA,product-1486,674,88.26
GH,product-1487,720,34.30
NG,product-1488,555,95.11
KE,product-1489,849,76.91
GH,product-1490,203,13.26
MA,product-1491,901,71.26
GH,product-1492,778,23.70
GH,product-1493,295,81.00
GH,product-1494,608,56.64
GH,product-1495,808,52.79
KE,product-1496,776,0.88
NG,product-1497,118,49.78
NG,product-1498,292,71.93
ZA,product-1499,715,82.21
MA,product-1500,252,77.05
KE,product-1501,284,37.36
GH,product-1502,865,57.84
KE,product-1503,612,11.71
MA,product-1504,170,19.91
GH,product-1505,231,15.01
NG,product-1506,550,20.00
GH,product-1507,762,85.39
GH,product-1508,575,47.50
ZA,product-1509,351,72.62
ZA,product-1510,567,1.60
ZA,product-1511,506,49.99
ZA,product-1512,255,32.08
ZA,product-1513,110,13.92
MA,product-1514,541,71.36
KE,product-1515,191,13.97
MA,product-1516,668,76.92
KE,product-1517,277,81.60
ZA,product-1518,395,6.91
NG,product-1519,746,23.87
ZA,product-1520,208,73.55
KE,product-1521,827,54.24
GH,product-1522,303,58.76
MA,product-1523,470,14.71
ZA,product-1524,356,26.96
GH,product-1525,388,52.03
GH,product-1526,659,76.93
MA,product-1527,872,47.51
MA,product-1528,920,17.20
GH,product-1529,984,50.78
KE,product-1530,950,16.74
MA,product-1531,80,73.12
KE,product-1532,870,36.07
MA,product-1533,967,1.33
ZA,product-1534,411,20.07
KE,product-1535,117,82.82
ZA,product-1536,864,26.57
MA,product-1537,61,13.19
NG,product-1538,781,52.05
ZA,product-1539,756,35.23
MA,product-1540,933,72.78
GH,product-1541,866,19.37
ZA,product-1542,151,2.68
MA,product-1543,475,31.34
ZA,product-1544,477,50.42
NG,product-1545,733,9.87
MA,product-1546,524,20.01
GH,product-1547,289,35.52
GH,product-1548,754,74.97
NG,product-1549,128,81.84
GH,product-1550,459,69.84
MA,product-1551,661,18.26
ZA,product-1552,429,94.53
GH,product-1553,252,69.39
ZA,product-1554,718,15.55
ZA,product-1555,521,86.79
MA,product-1556,865,43.09
NG,product-1557,542,6.81
MA,product-1558,964,9.88
NG,product-1559,201,61.19
KE,product-1560,19,14.86
KE,product-1561,55,13.67
MA,product-1562,96,41.17
KE,product-1563,799,10.46
MA,product-1564,297,79.17
KE,product-1565,166,49.54
GH,product-1566,763,35.64
NG,product-1567,853,99.22
KE,product-1568,181,73.64
KE,product-1569,194,47.93
GH,product-1570,268,0.62
NG,product-1571,320,72.72
GH,product-1572,909,14.20
GH,product-1573,390,80.60
ZA,product-1574,221,98.27
GH,product-1575,5,24.36
ZA,product-1576,484,88.54
NG,product-1577,540,47.45
KE,product-1578,38,18.27
GH,product-1579,823,31.51
NG,product-1580,891,52.62
NG,product-1581,926,91.87
ZA,product-1582,782,61.37
ZA,product-1583,647,60.52
NG,product-1584,245,55.83
MA,product-1585,419,32.58
MA,product-1586,425,3.35
KE,product-1587,240,72.35
NG,product-1588,569,7.11
GH,product-1589,473,50.85
MA,product-1590,796,38.00
ZA,product-1591,189,88.21
GH,product-1592,925,7.26
MA,product-1593,408,91.79
KE,product-1594,810,31.73
NG,product-1595,471,64.17
GH,product-1596,692,53.71
GH,product-1597,305,17.04
GH,product-1598,754,1.86
GH,product-1599,456,38.53
KE,product-1600,143,15.46
GH,product-1601,788,67.26
NG,product-1602,677,94.71
ZA,product-1603,640,87.02
KE,product-1604,804,83.45
NG,product-1605,824,15.23
KE,product-1606,427,9.10
NG,product-1607,19,77.42
NG,product-1608,492,5.69
ZA,product-1609,617,87.29
ZA,product-1610,20,45.50
ZA,product-1611,246,42.98
KE,product-1612,66,48.84
MA,product-1613,604,88.40
KE,product-1614,629,28.90
MA,product-1615,901,38.58
GH,product-1616,563,17.73
KE,product-1617,857,9.37
ZA,product-1618,157,7.12
GH,product-1619,21,98.50
MA,product-1620,336,44.16
MA,product-1621,915,6.72
MA,product-1622,156,35.44
NG,product-1623,29,33.39
NG,product-1624,779,39.15
NG,product-1625,656,5.93
NG,product-1626,155,47.91
GH,product-1627,255,37.60
KE,product-1628,177,75.74
NG,product-1629,847,86.66
NG,product-1630,518,61.98
NG,product-1631,511,67.88
ZA,product-1632,424,12.49
GH,product-1633,208,75.81
MA,product-1634,606,96.54
MA,product-1635,669,47.17
ZA,product-1636,382,46.13
KE,product-1637,724,18.77
GH,product-1638,681,91.90
KE,product-1639,902,39.87
GH,product-1640,735,79.50
KE,product-1641,130,81.09
MA,product-1642,257,73.35
GH,product-1643,3,74.87
NG,product-1644,44,1.36
MA,product-1645,122,83.20
MA,product-1646,474,20.21
KE,product-1647,432,14.96
MA,product-1648,498,14.59
GH,product-1649,673,99.73
MA,product-1650,781,33.67
KE,product-1651,46,30.80
ZA,product-1652,406,79.65
GH,product-1653,243,69.80
ZA,product-1654,862,11.93
MA,product-1655,500,99.64
ZA,product-1656,461,8.92
ZA,product-1657,247,77.85
NG,product-1658,284,7.85
ZA,product-1659,64,44.39
GH,product-1660,279,72.92
MA,product-1661,872,51.36
KE,product-1662,961,40.37
GH,product-1663,522,53.23
KE,product-1664,744,99.75
NG,product-1665,808,82.49
ZA,product-1666,419,21.13
KE,product-1667,283,73.14
MA,product-1668,74,59.62
KE,product-1669,788,65.59
ZA,product-1670,525,19.66
NG,product-1671,10,75.84
MA,product-1672,686,24.00
GH,product-1673,382,95.59
KE,product-1674,195,30.52
ZA,product-1675,747,82.60
NG,product-1676,663,99.10
ZA,product-1677,711,60.83
KE,product-1678,675,86.30
GH,product-1679,754,49.83
GH,product-1680,832,20.07
MA,product-1681,831,36.84
NG,product-1682,85,48.18
GH,product-1683,451,89.86
NG,product-1684,926,85.84
MA,product-1685,500,68.83
ZA,product-1686,474,49.88
GH,product-1687,349,28.51
MA,product-1688,281,69.42
ZA,product-1689,966,88.43
GH,product-1690,437,2.35
GH,product-1691,379,67.46
GH,product-1692,835,58.97
KE,product-1693,925,16.26
ZA,product-1694,600,55.58
KE,product-1695,357,25.40
MA,product-1696,125,51.45
GH,product-1697,868,42.12
MA,product-1698,848,77.86
ZA,product-1699,978,24.40
KE,product-1700,41,87.00
NG,product-1701,58,92.64
GH,product-1702,303,8.54
NG,product-1703,861,36.96
ZA,product-1704,507,4.67
KE,product-1705,821,85.78
NG,product-1706,992,28.55
KE,product-1707,354,30.54
MA,product-1708,623,52.98
KE,product-1709,924,35.69
GH,product-1710,184,59.23
NG,product-1711,220,36.39
ZA,product-1712,383,73.00
NG,product-1713,78,15.67
NG,product-1714,91,86.52
KE,product-1715,813,69.91
GH,product-1716,186,23.93
NG,product-1717,384,36.73
ZA,product-1718,332,43.32
KE,product-1719,956,30.28
MA,product-1720,489,39.90
ZA,product-1721,909,20.72
KE,product-1722,687,66.13
ZA,product-1723,818,95.48
NG,product-1724,75,67.33
MA,product-1725,746,62.37
KE,product-1726,519,92.81
NG,product-1727,751,27.40
MA,product-1728,387,7.43
MA,product-1729,997,82.14
KE,product-1730,305,28.98
ZA,product-1731,308,25.77
MA,product-1732,888,77.56
NG,product-1733,986,51.33
MA,product-1734,242,38.45
GH,product-1735,693,36.55
NG,product-1736,469,89.34
ZA,product-1737,270,4.04
NG,product-1738,520,77.87
NG,product-1739,2,16.19
GH,product-1740,421,78.84
ZA,product-1741,690,4.58
ZA,product-1742,646,21.39
KE,product-1743,736,5.67
KE,product-1744,170,37.05
KE,product-1745,822,4.17
MA,product-1746,815,59.19
ZA,product-1747,449,66.89
NG,product-1748,41,76.37
MA,product-1749,471,51.02
ZA,product-1750,95,63.27
MA,product-1751,844,74.36
ZA,product-1752,917,38.90
GH,product-1753,174,98.46
MA,product-1754,598,8.30
ZA,product-1755,33,92.23
GH,product-1756,923,14.09
GH,product-1757,440,74.55
KE,product-1758,694,94.42
NG,product-1759,205,25.96
KE,product-1760,1,73.40
KE,product-1761,756,61.74
MA,product-1762,166,63.83
KE,product-1763,437,77.63
NG,product-1764,160,38.39
GH,product-1765,284,80.91
NG,product-1766,161,41.13
GH,product-1767,458,36.68
KE,product-1768,561,60.67
ZA,product-1769,562,11.48
KE,product-1770,913,94.39
ZA,product-1771,327,71.12
KE,product-1772,498,85.84
GH,product-1773,307,71.58
MA,product-1774,827,86.40
NG,product-1775,870,75.27
ZA,product-1776,169,11.19
ZA,product-1777,792,76.81
GH,product-1778,52,2.78
KE,product-1779,640,34.19
NG,product-1780,941,96.38
MA,product-1781,956,91.85
NG,product-1782,831,69.97
NG,product-1783,894,74.95
ZA,product-1784,429,17.75
KE,product-1785,32,53.06
MA,product-1786,581,86.31
KE,product-1787,906,52.84
