country,product,quantity,price
MA,product-1054,291,20.86
NG,product-1055,292,7.25
GH,product-1056,588,91.20
KE,product-1057,639,70.13
ZA,product-1058,237,49.42
MA,product-1059,693,12.83
NG,product-1060,280,86.21
GH,product-1061,287,90.80
KE,product-1062,538,26.69
ZA,product-1063,629,27.31
MA,product-1064,680,72.93
NG,product-1065,593,7.76
GH,product-1066,308,78.07
KE,product-1067,682,66.98
ZA,product-1068,371,48.48
MA,product-1069,554,12.84
NG,product-1070,344,45.70
GH,product-1071,248,73.99
KE,product-1072,524,97.36
ZA,product-1073,288,64.39
MA,product-1074,561,91.64
NG,product-1075,164,90.04
GH,product-1076,192,51.37
KE,product-1077,869,1.10
ZA,product-1078,301,77.77
MA,product-1079,869,48.03
NG,product-1080,891,97.82
GH,product-1081,203,78.67
KE,product-1082,137,60.42
ZA,product-1083,48,44.96
MA,product-1084,100,38.19
NG,product-1085,731,71.59
GH,product-1086,127,59.36
KE,product-1087,109,55.78
ZA,product-1088,401,61.47
MA,product-1089,445,30.04
NG,product-1090,394,26.32
GH,product-1091,267,1.77
KE,product-1092,423,57.51
ZA,product-1093,721,9.84
MA,product-1094,582,16.65
NG,product-1095,920,73.79
GH,product-1096,310,89.73
KE,product-1097,197,65.41
ZA,product-1098,276,7.52
MA,product-1099,222,92.26
NG,product-1100,443,67.93
GH,product-1101,591,83.28
KE,product-1102,275,61.49
ZA,product-1103,652,82.90
MA,product-1104,50,47.24
NG,product-1105,122,23.40
GH,product-1106,700,10.57
KE,product-1107,116,46.36
ZA,product-1108,290,5.34
MA,product-1109,260,45.40
NG,product-1110,980,98.50
GH,product-1111,240,28.11
KE,product-1112,374,80.07
ZA,product-1113,9,21.20
MA,product-1114,587,74.42
NG,product-1115,184,27.52
GH,product-1116,35,83.90
KE,product-1117,115,81.25
ZA,product-1118,518,79.78
MA,product-1119,868,96.56
NG,product-1120,339,23.63
GH,product-1121,736,38.34
KE,product-1122,217,19.11
ZA,product-1123,520,48.67
MA,product-1124,976,79.62
NG,product-1125,29,74.90
GH,product-1126,648,40.64
KE,product-1127,877,35.07
ZA,product-1128,132,68.08
MA,product-1129,854,14.29
NG,product-1130,257,47.30
GH,product-1131,930,74.85
KE,product-1132,172,34.85
ZA,product-1133,218,36.16
MA,product-1134,702,14.17
NG,product-1135,761,42.33
GH,product-1136,948,43.92
KE,product-1137,792,45.02
ZA,product-1138,434,14.83
MA,product-1139,34,58.15
NG,product-1140,349,61.32
GH,product-1141,761,97.89
KE,product-1142,336,15.69
ZA,product-1143,255,86.98
MA,product-1144,235,75.65
NG,product-1145,970,54.15
GH,product-1146,103,22.63
KE,product-1147,921,16.92
ZA,product-1148,831,40.34
MA,product-1149,814,32.87
NG,product-1150,581,99.82
GH,product-1151,931,27.79
KE,product-1152,910,20.74
ZA,product-1153,857,75.81
MA,product-1154,938,67.54
NG,product-1155,831,94.64
GH,product-1156,232,41.20
KE,product-1157,551,6.15
ZA,product-1158,561,14.78
MA,product-1159,949,33.56
NG,product-1160,695,78.49
GH,product-1161,955,10.13
KE,product-1162,382,74.21
ZA,product-1163,221,40.21
MA,product-1164,367,57.98
NG,product-1165,203,86.51
GH,product-1166,546,70.58
KE,product-1167,429,29.91
ZA,product-1168,809,61.25
MA,product-1169,11,69.52
NG,product-1170,290,34.79
GH,product-1171,963,91.03
KE,product-1172,880,56.36
ZA,product-1173,690,57.02
MA,product-1174,709,43.18
NG,product-1175,38,45.04
GH,product-1176,633,5.20
KE,product-1177,175,51.83
ZA,product-1178,850,6.76
MA,product-1179,792,71.91
NG,product-1180,147,94.99
GH,product-1181,747,34.61
KE,product-1182,643,76.26
ZA,product-1183,591,59.78
MA,product-1184,814,55.65
NG,product-1185,744,2.93
GH,product-1186,821,68.36
KE,product-1187,338,16.67
ZA,product-1188,198,31.29
MA,product-1189,167,67.04
NG,product-1190,172,46.21
GH,product-1191,350,83.45
KE,product-1192,529,4.03
ZA,product-1193,554,39.14
MA,product-1194,660,46.85
NG,product-1195,625,14.01
GH,product-1196,890,48.80
KE,product-1197,375,33.78
ZA,product-1198,625,18.25
MA,product-1199,573,22.91
NG,product-1200,131,27.41
GH,product-1201,808,11.08
KE,product-1202,563,99.44
ZA,product-1203,206,16.72
MA,product-1204,47,11.13
NG,product-1205,632,46.02
GH,product-1206,172,26.44
KE,product-1207,340,63.06
ZA,product-1208,458,70.89
MA,product-1209,684,37.16
NG,product-1210,524,38.63
GH,product-1211,974,76.12
KE,product-1212,51,64.24
ZA,product-1213,802,80.60
MA,product-1214,116,93.00
NG,product-1215,291,37.68
GH,product-1216,605,14.43
KE,product-1217,735,46.52
ZA,product-1218,860,83.18
MA,product-1219,299,29.66
NG,product-1220,421,85.24
GH,product-1221,180,19.07
KE,product-1222,150,99.44
ZA,product-1223,210,68.24
MA,product-1224,813,36.37
NG,product-1225,433,1.84
GH,product-1226,632,62.85
KE,product-1227,303,21.99
ZA,product-1228,660,88.44
MA,product-1229,247,13.47
NG,product-1230,896,75.20
GH,product-1231,122,52.82
KE,product-1232,516,34.96
ZA,product-1233,897,84.47
MA,product-1234,966,42.76
NG,product-1235,759,29.10
GH,product-1236,621,67.36
KE,product-1237,572,69.61
ZA,product-1238,583,3.48
MA,product-1239,629,55.61
NG,product-1240,36,8.80
GH,product-1241,776,23.71
KE,product-1242,691,66.79
ZA,product-1243,274,7.32
MA,product-1244,129,78.60
NG,product-1245,298,33.63
GH,product-1246,721,18.55
KE,product-1247,575,13.46
ZA,product-1248,77,73.49
MA,product-1249,252,99.75
NG,product-1250,26,53.92
GH,product-1251,298,23.69
KE,product-1252,468,22.00
ZA,product-1253,93,66.82
MA,product-1254,557,47.15
NG,product-1255,241,67.03
GH,product-1256,394,44.18
KE,product-1257,979,31.28
ZA,product-1258,128,62.52
MA,product-1259,859,61.20
NG,product-1260,907,39.72
GH,product-1261,619,97.79
KE,product-1262,232,10.06
ZA,product-1263,189,39.08
MA,product-1264,926,56.79
NG,product-1265,438,22.67
GH,product-1266,899,93.07
KE,product-1267,27,98.10
ZA,product-1268,432,40.31
MA,product-1269,16,65.01
NG,product-1270,661,68.77
GH,product-1271,553,25.42
KE,product-1272,870,75.11
ZA,product-1273,473,92.14
MA,product-1274,353,6.33
NG,product-1275,319,34.34
GH,product-1276,785,89.62
KE,product-1277,763,30.58
ZA,product-1278,830,74.32
MA,product-1279,150,54.98
NG,product-1280,465,78.90
GH,product-1281,802,62.15
KE,product-1282,928,71.28
ZA,product-1283,197,90.24
MA,product-1284,257,63.21
NG,product-1285,17,79.07
GH,product-1286,585,21.37
KE,product-1287,658,43.97
ZA,product-1288,942,56.69
MA,product-1289,147,0.21
NG,product-1290,110,37.23
GH,product-1291,553,17.33
KE,product-1292,318,30.81
ZA,product-1293,683,66.54
MA,product-1294,967,51.60
NG,product-1295,746,53.85
GH,product-1296,200,62.86
KE,product-1297,688,19.34
ZA,product-1298,193,12.30
MA,product-1299,959,89.11
NG,product-1300,28,18.54
GH,product-1301,447,10.18
KE,product-1302,935,22.34
ZA,product-1303,234,37.02
MA,product-1304,303,28.01
NG,product-1305,31,92.87
GH,product-1306,643,58.45
KE,product-1307,337,3.17
ZA,product-1308,626,92.25
MA,product-1309,916,15.21
NG,product-1310,131,6.82
GH,product-1311,962,97.54
KE,product-1312,100,2.54
ZA,product-1313,929,0.81
MA,product-1314,413,31.06
NG,product-1315,171,55.30
GH,product-1316,70,30.18
KE,product-1317,465,26.57
ZA,product-1318,760,72.91
MA,product-1319,612,76.02
NG,product-1320,382,19.66
GH,product-1321,107,56.43
KE,product-1322,289,49.38
ZA,product-1323,486,97.58
MA,product-1324,326,90.80
NG,product-1325,784,10.48
GH,product-1326,658,14.98
KE,product-1327,286,61.46
ZA,product-1328,212,58.69
MA,product-1329,469,14.96
NG,product-1330,761,6.34
GH,product-1331,174,95.40
KE,product-1332,129,14.82
ZA,product-1333,903,39.45
MA,product-1334,973,70.26
NG,product-1335,569,23.89
GH,product-1336,616,32.50
KE,product-1337,932,76.02
ZA,product-1338,518,19.68
MA,product-1339,469,45.25
NG,product-1340,11,73.79
GH,product-1341,926,63.42
KE,product-1342,457,53.43
ZA,product-1343,429,54.12
MA,product-1344,394,52.21
NG,product-1345,882,85.13
GH,product-1346,295,71.79
KE,product-1347,429,31.59
ZA,product-1348,960,31.60
MA,product-1349,862,28.31
NG,product-1350,751,44.42
GH,product-1351,352,29.05
KE,product-1352,492,81.74
ZA,product-1353,288,49.81
MA,product-1354,751,86.25
NG,product-1355,746,4.31
GH,product-1356,32,3.64
KE,product-1357,989,20.01
ZA,product-1358,257,0.68
MA,product-1359,108,64.14
NG,product-1360,553,35.39
GH,product-1361,64,91.21
KE,product-1362,110,88.91
ZA,product-1363,741,41.80
MA,product-1364,327,41.52
NG,product-1365,480,55.69
GH,product-1366,565,3.22
KE,product-1367,32,76.80
ZA,product-1368,727,69.52
MA,product-1369,544,73.26
NG,product-1370,93,12.44
GH,product-1371,453,0.73
KE,product-1372,518,96.68
ZA,product-1373,393,58.20
MA,product-1374,181,3.73
NG,product-1375,536,24.09
GH,product-1376,291,82.15
KE,product-1377,442,44.90
ZA,product-1378,218,10.37
MA,product-1379,677,84.09
NG,product-1380,893,94.26
GH,product-1381,741,8.20
KE,product-1382,956,1.21
ZA,product-1383,377,3.66
MA,product-1384,799,74.44
NG,product-1385,30,17.91
GH,product-1386,292,87.03
KE,product-1387,775,0.44
ZA,product-1388,933,35.88
MA,product-1389,337,90.52
NG,product-1390,24,86.41
GH,product-1391,105,26.71
KE,product-1392,995,34.69
ZA,product-1393,375,56.42
MA,product-1394,937,7.99
NG,product-1395,786,52.78
GH,product-1396,449,93.22
KE,product-1397,110,83.51
ZA,product-1398,895,55.30
MA,product-1399,917,17.43
NG,product-1400,215,52.89
GH,product-1401,911,77.32
KE,product-1402,477,72.69
ZA,product-1403,410,81.93
MA,product-1404,234,59.00
NG,product-1405,645,67.91
GH,product-1406,768,64.57
KE,product-1407,695,68.36
ZA,product-1408,386,69.56
MA,product-1409,764,38.39
NG,product-1410,407,66.85
GH,product-1411,694,74.09
KE,product-1412,80,27.05
ZA,product-1413,311,53.52
MA,product-1414,433,47.02
NG,product-1415,896,4.46
GH,product-1416,640,68.00
KE,product-1417,217,67.02
ZA,product-1418,850,44.12
MA,product-1419,475,35.37
NG,product-1420,191,20.14
GH,product-1421,295,74.11
KE,product-1422,641,66.84
ZA,product-1423,549,24.78
MA,product-1424,938,85.53
NG,product-1425,771,85.29
GH,product-1426,977,74.68
KE,product-1427,707,85.62
ZA,product-1428,54,88.23
MA,product-1429,263,41.31
NG,product-1430,916,83.27
GH,product-1431,761,89.27
KE,product-1432,738,84.78
ZA,product-1433,408,24.42
MA,product-1434,559,80.53
NG,product-1435,525,20.01
GH,product-1436,175,4.19
KE,product-1437,711,35.08
ZA,product-1438,792,32.76
MA,product-1439,772,46.40
NG,product-1440,449,4.28
GH,product-1441,144,65.70
KE,product-1442,356,99.37
ZA,product-1443,635,98.64
MA,product-1444,532,19.49
NG,product-1445,718,4.86
GH,product-1446,146,65.01
KE,product-1447,490,46.79
ZA,product-1448,741,88.85
MA,product-1449,82,70.24
NG,product-1450,672,40.60
GH,product-1451,778,87.62
KE,product-1452,337,45.41
ZA,product-1453,390,13.75
MA,product-1454,449,63.70
NG,product-1455,921,49.44
GH,product-1456,564,83.93
KE,product-1457,463,48.21
ZA,product-1458,756,65.94
MA,product-1459,773,15.89
NG,product-1460,267,56.45
GH,product-1461,928,0.44
KE,product-1462,535,40.27
ZA,product-1463,374,90.64
MA,product-1464,994,61.62
NG,product-1465,663,27.00
GH,product-1466,440,85.72
KE,product-1467,674,10.71
ZA,product-1468,531,33.55
MA,product-1469,497,82.83
NG,product-1470,66,15.35
GH,product-1471,314,56.28
KE,product-1472,981,58.27
ZA,product-1473,436,14.31
MA,product-1474,612,33.64
NG,product-1475,603,83.61
GH,product-1476,776,39.38
KE,product-1477,719,22.89
ZA,product-1478,818,95.80
MA,product-1479,794,29.36
NG,product-1480,749,46.93
GH,product-1481,190,40.10
KE,product-1482,467,79.16
ZA,product-1483,570,57.92
MA,product-1484,740,94.50
NG,product-1485,842,7.40
GH,product-1486,613,76.34
KE,product-1487,140,97.86
ZA,product-1488,404,4.08
MA,product-1489,204,11.26
NG,product-1490,305,4.21
GH,product-1491,686,56.35
KE,product-1492,778,7.56
ZA,product-1493,223,42.60
MA,product-1494,278,73.40
NG,product-1495,959,42.63
GH,product-1496,962,42.66
KE,product-1497,472,21.20
ZA,product-1498,169,74.12
MA,product-1499,24,40.72
NG,product-1500,95,14.30
GH,product-1501,784,12.86
KE,product-1502,823,71.14
ZA,product-1503,590,12.15
MA,product-1504,352,69.62
NG,product-1505,680,36.59
GH,product-1506,100,73.70
KE,product-1507,121,36.70
ZA,product-1508,493,71.12
MA,product-1509,314,77.05
NG,product-1510,634,20.95
GH,product-1511,322,82.73
KE,product-1512,433,10.54
ZA,product-1513,436,77.20
MA,product-1514,254,63.18
NG,product-1515,960,53.50
GH,product-1516,603,99.48
KE,product-1517,7,46.93
ZA,product-1518,490,98.05
MA,product-1519,85,36.36
NG,product-1520,218,12.58
GH,product-1521,222,79.21
KE,product-1522,582,81.08
ZA,product-1523,87,81.34
MA,product-1524,813,74.62
NG,product-1525,715,79.78
GH,product-1526,532,23.82
KE,product-1527,563,85.24
ZA,product-1528,274,28.82
MA,product-1529,918,84.35
NG,product-1530,628,30.95
GH,product-1531,598,11.44
KE,product-1532,710,68.93
ZA,product-1533,148,37.92
MA,product-1534,444,8.57
NG,product-1535,998,87.13
GH,product-1536,63,55.14
KE,product-1537,410,94.23
ZA,product-1538,766,20.79
MA,product-1539,36,83.29
NG,product-1540,875,49.34
GH,product-1541,274,73.39
KE,product-1542,20,0.48
ZA,product-1543,418,7.13
MA,product-1544,748,19.55
NG,product-1545,438,10.79
GH,product-1546,191,62.97
KE,product-1547,630,28.84
ZA,product-1548,61,40.88
MA,product-1549,544,99.44
NG,product-1550,954,35.05
GH,product-1551,439,70.89
KE,product-1552,316,1.71
ZA,product-1553,173,99.83
MA,product-1554,718,76.19
NG,product-1555,547,82.42
GH,product-1556,74,17.98
KE,product-1557,988,27.45
ZA,product-1558,95,84.69
MA,product-1559,138,67.91
NG,product-1560,269,87.15
GH,product-1561,721,64.16
KE,product-1562,164,41.50
ZA,product-1563,410,98.30
MA,product-1564,825,79.22
NG,product-1565,463,46.07
GH,product-1566,195,7.73
KE,product-1567,963,11.90
ZA,product-1568,320,39.53
MA,product-1569,835,5.65
NG,product-1570,457,42.11
GH,product-1571,497,54.15
KE,product-1572,929,42.01
ZA,product-1573,514,93.42
MA,product-1574,949,98.79
NG,product-1575,235,53.15
GH,product-1576,167,69.81
KE,product-1577,820,6.95
ZA,product-1578,904,12.03
MA,product-1579,194,90.06
NG,product-1580,998,92.21
GH,product-1581,506,18.16
KE,product-1582,994,66.57
ZA,product-1583,379,82.88
MA,product-1584,768,16.95
NG,product-1585,957,41.81
GH,product-1586,545,3.32
KE,product-1587,303,48.42
ZA,product-1588,205,79.86
MA,product-1589,955,27.26
NG,product-1590,705,85.75
GH,product-1591,233,96.25
KE,product-1592,508,6.92
ZA,product-1593,55,98.24
MA,product-1594,213,34.05
NG,product-1595,274,36.88
GH,product-1596,269,26.19
KE,product-1597,978,90.29
ZA,product-1598,271,94.13
MA,product-1599,987,18.96
NG,product-1600,693,9.45
GH,product-1601,432,9.31
KE,product-1602,733,75.58
ZA,product-1603,251,43.56
MA,product-1604,618,94.63
NG,product-1605,162,86.08
GH,product-1606,693,64.68
KE,product-1607,446,16.48
ZA,product-1608,665,92.52
MA,product-1609,414,13.37
NG,product-1610,954,32.41
GH,product-1611,339,80.39
KE,product-1612,444,27.18
ZA,product-1613,134,74.61
MA,product-1614,522,60.78
NG,product-1615,644,39.85
GH,product-1616,706,48.88
KE,product-1617,138,91.51
ZA,product-1618,586,63.91
MA,product-1619,515,52.82
NG,product-1620,510,33.13
GH,product-1621,395,35.87
KE,product-1622,693,81.10
ZA,product-1623,11,63.10
MA,product-1624,757,70.17
NG,product-1625,658,94.99
GH,product-1626,576,40.96
KE,product-1627,671,0.44
ZA,product-1628,194,13.78
MA,product-1629,801,38.10
NG,product-1630,498,30.54
GH,product-1631,200,58.85
KE,product-1632,52,37.45
ZA,product-1633,505,8.22
MA,product-1634,369,45.05
NG,product-1635,735,72.05
GH,product-1636,205,31.70
KE,product-1637,277,91.30
ZA,product-1638,53,13.96
MA,product-1639,552,88.96
NG,product-1640,9,72.25
GH,product-1641,490,0.03
KE,product-1642,563,37.28
ZA,product-1643,320,41.08
MA,product-1644,916,74.83
NG,product-1645,372,68.74
GH,product-1646,642,61.18
KE,product-1647,317,71.51
ZA,product-1648,639,20.19
MA,product-1649,449,27.63
NG,product-1650,584,23.73
GH,product-1651,326,31.09
KE,product-1652,31,57.78
ZA,product-1653,687,41.03
MA,product-1654,495,31.91
NG,product-1655,242,51.42
GH,product-1656,844,35.99
KE,product-1657,38,51.37
ZA,product-1658,189,1.11
MA,product-1659,832,68.56
NG,product-1660,64,4.81
GH,product-1661,484,4.18
KE,product-1662,913,25.58
ZA,product-1663,242,31.43
MA,product-1664,943,67.96
NG,product-1665,706,25.19
GH,product-1666,15,15.29
KE,product-1667,303,74.18
ZA,product-1668,795,76.92
MA,product-1669,996,78.30
NG,product-1670,447,71.87
GH,product-1671,333,79.23
KE,product-1672,9,30.94
ZA,product-1673,309,5.82
MA,product-1674,239,64.78
NG,product-1675,713,47.31
GH,product-1676,134,14.11
KE,product-1677,974,71.74
ZA,product-1678,69,79.62
MA,product-1679,327,71.71
NG,product-1680,682,84.41
GH,product-1681,734,99.11
KE,product-1682,597,69.83
ZA,product-1683,998,56.59
MA,product-1684,651,45.39
NG,product-1685,127,55.87
GH,product-1686,754,71.59
KE,product-1687,898,27.02
ZA,product-1688,893,10.19
MA,product-1689,282,49.58
NG,product-1690,307,67.60
GH,product-1691,106,11.69
KE,product-1692,406,90.35
ZA,product-1693,171,9.65
MA,product-1694,335,91.21
NG,product-1695,87,99.91
GH,product-1696,537,3.37
KE,product-1697,671,52.61
ZA,product-1698,508,68.38
MA,product-1699,645,49.39
NG,product-1700,585,73.37
GH,product-1701,147,60.01
KE,product-1702,775,28.79
ZA,product-1703,355,53.80
MA,product-1704,734,44.76
NG,product-1705,251,40.04
GH,product-1706,968,81.40
KE,product-1707,182,22.54
ZA,product-1708,861,47.42
MA,product-1709,397,0.22
NG,product-1710,130,27.71
GH,product-1711,586,24.57
KE,product-1712,647,15.14
ZA,product-1713,752,85.40
MA,product-1714,42,62.44
NG,product-1715,419,44.70
GH,product-1716,693,1.27
KE,product-1717,721,70.38
ZA,product-1718,306,49.76
MA,product-1719,562,39.10
NG,product-1720,886,72.68
GH,product-1721,207,28.27
KE,product-1722,823,4.87
ZA,product-1723,77,2.80
MA,product-1724,502,74.55
NG,product-1725,369,42.44
GH,product-1726,317,98.12
KE,product-1727,5,88.57
ZA,product-1728,378,82.37
MA,product-1729,943,87.45
NG,product-1730,545,9.38
GH,product-1731,138,84.79
KE,product-1732,954,40.10
ZA,product-1733,163,48.69
MA,product-1734,221,77.52
NG,product-1735,989,52.53
GH,product-1736,624,80.86
KE,product-1737,888,11.00
ZA,product-1738,85,66.41
MA,product-1739,46,8.70
NG,product-1740,714,73.21
GH,product-1741,85,33.12
KE,product-1742,380,64.04
ZA,product-1743,152,28.47
MA,product-1744,499,42.75
NG,product-1745,993,74.04
GH,product-1746,423,18.60
KE,product-1747,914,97.26
ZA,product-1748,651,67.85
MA,product-1749,905,56.80
NG,product-1750,495,10.64
GH,product-1751,481,13.56
KE,product-1752,531,19.27
ZA,product-1753,123,63.22
MA,product-1754,158,74.26
NG,product-1755,218,81.62
GH,product-1756,313,41.39
KE,product-1757,747,54.54
ZA,product-1758,601,98.06
MA,product-1759,242,22.18
NG,product-1760,99,81.09
GH,product-1761,912,31.19
KE,product-1762,789,67.99
ZA,product-1763,180,39.85
MA,product-1764,694,3.90
NG,product-1765,849,26.59
GH,product-1766,258,89.20
KE,product-1767,500,86.14
ZA,product-1768,154,27.49
MA,product-1769,776,81.18
NG,product-1770,908,34.21
GH,product-1771,700,36.89
KE,product-1772,653,55.01
ZA,product-1773,163,25.40
MA,product-1774,823,99.92
NG,product-1775,72,78.79
GH,product-1776,950,71.55
KE,product-1777,6,62.66
ZA,product-1778,150,60.76
MA,product-1779,177,1.97
NG,product-1780,759,61.79
GH,product-1781,266,54.92
KE,product-1782,642,20.55
ZA,product-1783,892,61.36
MA,product-1784,795,97.43
NG,product-1785,62,0.06
